trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3511,False,"{'a': 0.001, 'e': 0.02986703246596503}",20,14,14.023027470253886,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3512,False,"{'a': 0.001, 'e': 0.029837180362038706}",25,14,19.537194808506975,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3513,False,"{'a': 0.001, 'e': 0.029807358095295233}",25,7,21.962798377525658,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3514,False,"{'a': 0.001, 'e': 0.02977756563591232}",20,6,23.373348330717526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3515,False,"{'a': 0.001, 'e': 0.029747802954097544}",20,12,15.69984821287904,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3516,False,"{'a': 0.001, 'e': 0.0297180700200882}",20,8,13.143063207028382,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3517,False,"{'a': 0.001, 'e': 0.02968836680415135}",25,17,13.740437612460173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3518,False,"{'a': 0.001, 'e': 0.029658693276583766}",20,8,22.512389829791225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3519,False,"{'a': 0.001, 'e': 0.029629049407711945}",25,14,18.131348029162716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3520,False,"{'a': 0.001, 'e': 0.029599435167892}",20,9,9.510761442548342,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3521,False,"{'a': 0.001, 'e': 0.02956985052750969}",20,13,14.470970339610606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3522,False,"{'a': 0.001, 'e': 0.029540295456980357}",20,16,6.783068810098282,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3523,False,"{'a': 0.001, 'e': 0.029510769926748955}",30,19,17.515482653260214,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3524,False,"{'a': 0.001, 'e': 0.02948127390728994}",20,6,21.804282624440113,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3525,False,"{'a': 0.001, 'e': 0.02945180736910729}",25,13,19.98117409581402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3526,False,"{'a': 0.001, 'e': 0.02942237028273445}",20,14,11.455424868606865,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3527,False,"{'a': 0.001, 'e': 0.029392962618734357}",30,19,20.041757360881576,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3528,False,"{'a': 0.001, 'e': 0.029363584347699333}",20,6,29.35225285529202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3529,False,"{'a': 0.001, 'e': 0.029334235440251103}",25,7,36.01565970512149,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3530,False,"{'a': 0.001, 'e': 0.029304915867040746}",25,12,21.203447182930113,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3531,False,"{'a': 0.001, 'e': 0.02927562559874871}",25,11,32.0881038051899,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3532,False,"{'a': 0.001, 'e': 0.029246364606084714}",25,18,14.03235995590067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3533,False,"{'a': 0.001, 'e': 0.029217132859787758}",30,13,30.207472141691746,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3534,False,"{'a': 0.001, 'e': 0.029187930330626086}",25,20,8.113154844564397,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3535,False,"{'a': 0.001, 'e': 0.02915875698939719}",20,13,10.537939009751184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3536,False,"{'a': 0.001, 'e': 0.02912961280692771}",20,10,19.108929449414028,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3537,False,"{'a': 0.001, 'e': 0.02910049775407347}",25,16,18.28250079224116,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3538,False,"{'a': 0.001, 'e': 0.02907141180171939}",30,14,31.786255348748476,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3539,False,"{'a': 0.001, 'e': 0.029042354920779553}",30,22,16.30957896418501,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3540,False,"{'a': 0.001, 'e': 0.029013327082197053}",30,15,27.57239103367352,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3541,False,"{'a': 0.001, 'e': 0.028984328256944056}",25,16,22.35084982806738,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3542,False,"{'a': 0.001, 'e': 0.028955358416021718}",20,6,17.44880141868206,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3543,False,"{'a': 0.001, 'e': 0.02892641753046022}",20,15,7.900594176895748,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3544,False,"{'a': 0.001, 'e': 0.028897505571318663}",20,12,13.031107723102776,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3545,False,"{'a': 0.001, 'e': 0.028868622509685086}",25,15,22.179800135033048,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3546,False,"{'a': 0.001, 'e': 0.028839768316676413}",20,3,29.889228397305786,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3547,False,"{'a': 0.001, 'e': 0.02881094296343847}",25,7,36.37667263597275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3548,False,"{'a': 0.001, 'e': 0.02878214642114589}",20,13,13.722766902305189,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3549,False,"{'a': 0.001, 'e': 0.028753378661002135}",25,0,39.73478272824499,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3550,False,"{'a': 0.001, 'e': 0.028724639654239423}",20,7,22.562205104858975,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3551,False,"{'a': 0.001, 'e': 0.02869592937211877}",20,12,17.44667684545279,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3552,False,"{'a': 0.001, 'e': 0.02866724778592988}",20,9,20.201403017454993,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3553,False,"{'a': 0.001, 'e': 0.028638594866991166}",20,7,25.865788563997686,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3554,False,"{'a': 0.001, 'e': 0.028609970586649693}",30,20,20.277513385539436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3555,False,"{'a': 0.001, 'e': 0.028581374916281203}",20,9,18.210724161400513,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3556,False,"{'a': 0.001, 'e': 0.02855280782729001}",20,9,20.994178491014978,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3557,False,"{'a': 0.001, 'e': 0.028524269291109027}",20,11,18.426396098685007,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3558,False,"{'a': 0.001, 'e': 0.028495759279199697}",25,16,17.2679397168504,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3559,False,"{'a': 0.001, 'e': 0.028467277763052034}",25,11,27.264762877815638,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3560,False,"{'a': 0.001, 'e': 0.028438824714184505}",20,14,11.78083454403895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3561,False,"{'a': 0.001, 'e': 0.02841040010414406}",20,8,22.246222469294636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3562,False,"{'a': 0.001, 'e': 0.028382003904506077}",20,14,10.079704299942192,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3563,False,"{'a': 0.001, 'e': 0.028353636086874374}",25,17,13.498857767392016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3564,False,"{'a': 0.001, 'e': 0.02832529662288112}",20,12,16.938675930083043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3565,False,"{'a': 0.001, 'e': 0.028296985484186854}",20,15,9.313108079579028,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3566,False,"{'a': 0.001, 'e': 0.028268702642480412}",20,10,17.669392492034046,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3567,False,"{'a': 0.001, 'e': 0.028240448069478983}",25,9,27.336169819207836,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3568,False,"{'a': 0.001, 'e': 0.02821222173692798}",25,17,3.354403370979084,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3569,False,"{'a': 0.001, 'e': 0.02818402361660106}",20,11,16.34687399413781,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3570,False,"{'a': 0.001, 'e': 0.028155853680300096}",35,18,25.05660118239197,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3571,False,"{'a': 0.001, 'e': 0.02812771189985517}",25,11,21.553765006202088,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3572,False,"{'a': 0.001, 'e': 0.028099598247124487}",20,8,25.843307951829843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3573,False,"{'a': 0.001, 'e': 0.028071512693994393}",25,15,17.689385509231023,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3574,False,"{'a': 0.001, 'e': 0.02804345521237932}",30,12,29.066092622668215,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3575,False,"{'a': 0.001, 'e': 0.028015425774221808}",20,8,12.293242601881639,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3576,False,"{'a': 0.001, 'e': 0.027987424351492405}",25,17,17.33761775026949,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3577,False,"{'a': 0.001, 'e': 0.027959450916189687}",20,10,17.86584547273249,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3578,False,"{'a': 0.001, 'e': 0.027931505440340204}",30,15,27.451310872285287,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3579,False,"{'a': 0.001, 'e': 0.027903587895998498}",25,3,26.30846636434178,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3580,False,"{'a': 0.001, 'e': 0.027875698255247015}",25,9,28.46379699199141,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3581,False,"{'a': 0.001, 'e': 0.02784783649019611}",20,9,10.819553612664556,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
3582,False,"{'a': 0.001, 'e': 0.027820002572984004}",25,14,19.05030857253011,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3583,False,"{'a': 0.001, 'e': 0.0277921964757768}",20,10,18.742678070992042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3584,False,"{'a': 0.001, 'e': 0.02776441817076839}",35,13,40.35011018416129,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3585,False,"{'a': 0.001, 'e': 0.027736667630180466}",20,8,14.851242042819745,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3586,False,"{'a': 0.001, 'e': 0.02770894482626248}",30,23,11.881135690876393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3587,False,"{'a': 0.001, 'e': 0.02768124973129162}",25,20,9.370022874112639,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3588,False,"{'a': 0.001, 'e': 0.027653582317572808}",20,16,9.2325238516787,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3589,False,"{'a': 0.001, 'e': 0.027625942557438617}",20,9,19.65807296741959,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3590,False,"{'a': 0.001, 'e': 0.027598330423249287}",30,13,14.434833850002754,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
3591,False,"{'a': 0.001, 'e': 0.02757074588739267}",25,17,15.701723147544708,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3592,False,"{'a': 0.001, 'e': 0.02754318892228425}",30,16,24.29320375234587,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3593,False,"{'a': 0.001, 'e': 0.027515659500367044}",20,13,17.54103227568954,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3594,False,"{'a': 0.001, 'e': 0.027488157594111634}",20,16,9.054297048459178,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3595,False,"{'a': 0.001, 'e': 0.027460683176016094}",25,15,21.742931182631747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3596,False,"{'a': 0.001, 'e': 0.027433236218606032}",25,15,18.228417344978546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3597,False,"{'a': 0.001, 'e': 0.027405816694434475}",20,9,23.23921284470355,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3598,False,"{'a': 0.001, 'e': 0.027378424576081896}",20,11,18.48628365807693,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3599,False,"{'a': 0.001, 'e': 0.027351059836156166}",25,7,31.57302703073973,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3600,False,"{'a': 0.001, 'e': 0.02732372244729256}",20,16,7.344068594723734,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3601,False,"{'a': 0.001, 'e': 0.027296412382153676}",20,16,6.9198595356793,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3602,False,"{'a': 0.001, 'e': 0.027269129613429453}",25,11,22.91693251639839,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3603,False,"{'a': 0.001, 'e': 0.027241874113837102}",20,14,-1.8475959306193062,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3604,False,"{'a': 0.001, 'e': 0.027214645856121145}",25,12,23.12683282449205,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3605,False,"{'a': 0.001, 'e': 0.027187444813053317}",30,8,40.576859006425565,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3606,False,"{'a': 0.001, 'e': 0.027160270957432564}",20,11,5.525332318728333,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3607,False,"{'a': 0.001, 'e': 0.027133124262085022}",20,10,18.702691828366753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3608,False,"{'a': 0.001, 'e': 0.027106004699864013}",20,14,10.705319519266917,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3609,False,"{'a': 0.001, 'e': 0.027078912243649965}",25,11,25.064988506537876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3610,False,"{'a': 0.001, 'e': 0.027051846866350416}",25,18,11.065994840753905,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3611,False,"{'a': 0.001, 'e': 0.027024808540899975}",25,11,29.308731442198326,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3612,False,"{'a': 0.001, 'e': 0.02699779724026034}",20,11,17.951677959629656,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3613,False,"{'a': 0.001, 'e': 0.026970812937420194}",25,19,12.380156929565587,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3614,False,"{'a': 0.001, 'e': 0.026943855605395233}",30,16,30.83758840317563,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3615,False,"{'a': 0.001, 'e': 0.026916925217228112}",25,12,28.345256031803437,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3616,False,"{'a': 0.001, 'e': 0.026890021745988462}",25,16,19.466459544264765,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3617,False,"{'a': 0.001, 'e': 0.026863145164772798}",25,13,17.035915156587983,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3618,False,"{'a': 0.001, 'e': 0.02683629544670454}",20,9,17.682699807625426,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3619,False,"{'a': 0.001, 'e': 0.02680947256493395}",25,11,25.046009972264486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3620,False,"{'a': 0.001, 'e': 0.026782676492638175}",25,20,8.192842113744415,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3621,False,"{'a': 0.001, 'e': 0.026755907203021123}",25,3,22.825215546377226,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3622,False,"{'a': 0.001, 'e': 0.0267291646693135}",20,9,20.162026130826007,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3623,False,"{'a': 0.001, 'e': 0.026702448864772767}",25,11,28.24253885926045,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3624,False,"{'a': 0.001, 'e': 0.026675759762683132}",20,10,10.36809908561071,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3625,False,"{'a': 0.001, 'e': 0.026649097336355485}",20,5,14.887681771354632,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3626,False,"{'a': 0.001, 'e': 0.026622461559127397}",20,12,13.707062204747679,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3627,False,"{'a': 0.001, 'e': 0.02659585240436307}",25,15,19.334716046702454,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3628,False,"{'a': 0.001, 'e': 0.02656926984545338}",20,12,18.672358717465674,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3629,False,"{'a': 0.001, 'e': 0.026542713855815747}",20,12,13.882917381293831,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3630,False,"{'a': 0.001, 'e': 0.02651618440889418}",25,13,17.112206687570442,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3631,False,"{'a': 0.001, 'e': 0.026489681478159225}",30,10,36.257293816620724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3632,False,"{'a': 0.001, 'e': 0.026463205037107963}",25,15,15.041365483743746,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3633,False,"{'a': 0.001, 'e': 0.026436755059263944}",25,7,30.420781089921434,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3634,False,"{'a': 0.001, 'e': 0.026410331518177187}",20,9,19.858858903524432,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3635,False,"{'a': 0.001, 'e': 0.02638393438742414}",20,12,16.920755115202716,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3636,False,"{'a': 0.001, 'e': 0.02635756364060769}",25,11,27.718750360336415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3637,False,"{'a': 0.001, 'e': 0.026331219251357077}",25,2,35.58363133417789,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3638,False,"{'a': 0.001, 'e': 0.026304901193327908}",20,9,17.92408526583339,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3639,False,"{'a': 0.001, 'e': 0.026278609440202112}",20,11,15.668499023414416,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3640,False,"{'a': 0.001, 'e': 0.02625234396568796}",20,14,9.919153994045484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3641,False,"{'a': 0.001, 'e': 0.02622610474351996}",25,10,21.635173139265653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3642,False,"{'a': 0.001, 'e': 0.02619989174745889}",25,8,32.088589857003306,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3643,False,"{'a': 0.001, 'e': 0.02617370495129174}",20,11,16.890014078290648,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3644,False,"{'a': 0.001, 'e': 0.026147544328831734}",20,11,15.592238960885975,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3645,False,"{'a': 0.001, 'e': 0.026121409853918233}",20,13,11.863189721130471,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3646,False,"{'a': 0.001, 'e': 0.026095301500416765}",20,12,17.08151498491554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3647,False,"{'a': 0.001, 'e': 0.02606921924221896}",20,12,14.120405780001626,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3648,False,"{'a': 0.001, 'e': 0.02604316305324258}",20,10,14.573245806633846,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3649,False,"{'a': 0.001, 'e': 0.026017132907431427}",20,10,18.09466774935181,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3650,False,"{'a': 0.001, 'e': 0.025991128778755347}",25,13,20.810200565288426,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3651,False,"{'a': 0.001, 'e': 0.0259651506412102}",30,6,37.67102426264047,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3652,False,"{'a': 0.001, 'e': 0.02593919846881787}",20,16,7.04918418272524,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3653,False,"{'a': 0.001, 'e': 0.02591327223562617}",25,15,17.963380834598247,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3654,False,"{'a': 0.001, 'e': 0.025887371915708866}",25,13,19.948158098468873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3655,False,"{'a': 0.001, 'e': 0.025861497483165623}",20,14,10.367729661894582,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3656,False,"{'a': 0.001, 'e': 0.025835648912122026}",20,13,7.484832706075878,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
3657,False,"{'a': 0.001, 'e': 0.0258098261767295}",30,16,25.67199982981855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3658,False,"{'a': 0.001, 'e': 0.0257840292511653}",20,8,21.377754140777792,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3659,False,"{'a': 0.001, 'e': 0.025758258109632486}",20,11,16.10333810419259,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3660,False,"{'a': 0.001, 'e': 0.02573251272635994}",30,24,12.008974828354159,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3661,False,"{'a': 0.001, 'e': 0.025706793075602266}",25,18,13.862445019258436,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3662,False,"{'a': 0.001, 'e': 0.025681099131639813}",30,10,35.903032448736006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3663,False,"{'a': 0.001, 'e': 0.025655430868778615}",30,18,20.018211688038328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3664,False,"{'a': 0.001, 'e': 0.02562978826135044}",25,13,22.561359705972293,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3665,False,"{'a': 0.001, 'e': 0.025604171283712656}",20,14,11.85508085655377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3666,False,"{'a': 0.001, 'e': 0.025578579910248294}",20,12,14.364142765976894,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3667,False,"{'a': 0.001, 'e': 0.025553014115365962}",20,2,26.24122542081645,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3668,False,"{'a': 0.001, 'e': 0.025527473873499885}",20,16,8.052850097159242,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3669,False,"{'a': 0.001, 'e': 0.02550195915910981}",30,18,11.86827798585109,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3670,False,"{'a': 0.001, 'e': 0.025476469946681016}",20,16,7.446210841710701,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3671,False,"{'a': 0.001, 'e': 0.025451006210724283}",20,16,6.239362416985558,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3672,False,"{'a': 0.001, 'e': 0.025425567925775893}",35,22,25.39207558680608,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3673,False,"{'a': 0.001, 'e': 0.025400155066397548}",25,13,25.84921799640314,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3674,False,"{'a': 0.001, 'e': 0.025374767607176385}",30,16,24.588334655011433,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3675,False,"{'a': 0.001, 'e': 0.02534940552272493}",30,15,-16.804262440952023,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
3676,False,"{'a': 0.001, 'e': 0.025324068787681127}",25,18,14.76819594102276,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3677,False,"{'a': 0.001, 'e': 0.02529875737670822}",25,9,20.404055906802245,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
3678,False,"{'a': 0.001, 'e': 0.025273471264494796}",25,3,23.940535687573657,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3679,False,"{'a': 0.001, 'e': 0.025248210425754734}",35,9,47.65025293596426,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3680,False,"{'a': 0.001, 'e': 0.025222974835227212}",25,20,8.304202095604435,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3681,False,"{'a': 0.001, 'e': 0.025197764467676628}",20,14,12.27191110908316,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3682,False,"{'a': 0.001, 'e': 0.025172579297892607}",25,16,17.60556820890583,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3683,False,"{'a': 0.001, 'e': 0.025147419300689974}",20,14,11.93774403342871,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3684,False,"{'a': 0.001, 'e': 0.02512228445090875}",25,15,19.62748489696484,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3685,False,"{'a': 0.001, 'e': 0.025097174723414068}",20,11,15.060239421248287,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3686,False,"{'a': 0.001, 'e': 0.025072090093096203}",20,16,6.9129304680606785,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3687,False,"{'a': 0.001, 'e': 0.025047030534870507}",20,10,7.42470985353498,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3688,False,"{'a': 0.001, 'e': 0.025021996023677443}",20,9,18.417475779300318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3689,False,"{'a': 0.001, 'e': 0.024996986534482492}",20,14,7.502236894074191,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3690,False,"{'a': 0.001, 'e': 0.024972002042276155}",25,14,21.00674174574103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3691,False,"{'a': 0.001, 'e': 0.024947042522073932}",25,19,10.347153268163368,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3692,False,"{'a': 0.001, 'e': 0.02492210794891632}",25,15,14.480471873400344,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3693,False,"{'a': 0.001, 'e': 0.024897198297868735}",25,18,13.714826903265878,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
